Province/State,Country/Region,Lat,Long,Date,Value
#adm1+name,#country+name,#geo+lat,#geo+lon,#date,#affected+infected+value+num
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-15,1
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-14,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-13,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-12,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-11,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-10,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-09,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-08,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-07,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-06,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-05,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-04,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-03,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-02,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-01,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-29,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-28,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-27,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-26,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-25,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-24,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-23,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-22,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-21,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-20,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-19,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-18,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-17,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-16,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-15,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-14,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-13,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-12,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-11,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-10,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-09,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-08,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-07,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-06,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-05,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-04,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-03,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-02,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-01,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-31,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-30,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-29,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-28,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-27,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-26,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-25,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-24,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-23,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-22,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-18,12
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-17,7
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-16,5
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-15,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-14,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-13,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-12,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-11,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-10,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-09,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-08,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-07,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-06,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-05,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-04,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-03,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-02,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-01,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-29,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-28,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-27,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-26,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-25,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-24,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-23,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-22,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-21,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-20,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-19,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-18,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-17,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-16,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-15,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-14,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-13,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-12,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-11,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-10,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-09,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-08,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-07,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-06,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-05,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-04,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-03,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-02,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-01,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-01-31,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-01-30,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-01-29,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-01-28,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-01-27,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-01-26,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-01-25,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-01-24,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-01-23,0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-01-22,0
Ontario,Canada,51.2538,-85.3232,2020-03-18,221
Ontario,Canada,51.2538,-85.3232,2020-03-17,185
Ontario,Canada,51.2538,-85.3232,2020-03-16,177
Ontario,Canada,51.2538,-85.3232,2020-03-15,104
Ontario,Canada,51.2538,-85.3232,2020-03-14,79
Ontario,Canada,51.2538,-85.3232,2020-03-13,74
Ontario,Canada,51.2538,-85.3232,2020-03-12,42
Ontario,Canada,51.2538,-85.3232,2020-03-11,41
Ontario,Canada,51.2538,-85.3232,2020-03-10,36
Ontario,Canada,51.2538,-85.3232,2020-03-09,34
Ontario,Canada,51.2538,-85.3232,2020-03-08,29
Ontario,Canada,51.2538,-85.3232,2020-03-07,28
Ontario,Canada,51.2538,-85.3232,2020-03-06,25
Ontario,Canada,51.2538,-85.3232,2020-03-05,22
Ontario,Canada,51.2538,-85.3232,2020-03-04,20
Ontario,Canada,51.2538,-85.3232,2020-03-03,20
Ontario,Canada,51.2538,-85.3232,2020-03-02,18
Ontario,Canada,51.2538,-85.3232,2020-03-01,15
Ontario,Canada,51.2538,-85.3232,2020-02-29,11
Ontario,Canada,51.2538,-85.3232,2020-02-28,6
Ontario,Canada,51.2538,-85.3232,2020-02-27,6
Ontario,Canada,51.2538,-85.3232,2020-02-26,4
Ontario,Canada,51.2538,-85.3232,2020-02-25,4
Ontario,Canada,51.2538,-85.3232,2020-02-24,4
Ontario,Canada,51.2538,-85.3232,2020-02-23,3
Ontario,Canada,51.2538,-85.3232,2020-02-22,3
Ontario,Canada,51.2538,-85.3232,2020-02-21,3
Ontario,Canada,51.2538,-85.3232,2020-02-20,3
Ontario,Canada,51.2538,-85.3232,2020-02-19,3
Ontario,Canada,51.2538,-85.3232,2020-02-18,3
Ontario,Canada,51.2538,-85.3232,2020-02-17,3
Ontario,Canada,51.2538,-85.3232,2020-02-16,3
Ontario,Canada,51.2538,-85.3232,2020-02-15,3
Ontario,Canada,51.2538,-85.3232,2020-02-14,3
Ontario,Canada,51.2538,-85.3232,2020-02-13,3
Ontario,Canada,51.2538,-85.3232,2020-02-12,3
Ontario,Canada,51.2538,-85.3232,2020-02-11,3
Ontario,Canada,51.2538,-85.3232,2020-02-10,3
Ontario,Canada,51.2538,-85.3232,2020-02-09,3
Ontario,Canada,51.2538,-85.3232,2020-02-08,3
Ontario,Canada,51.2538,-85.3232,2020-02-07,3
Ontario,Canada,51.2538,-85.3232,2020-02-06,3
Ontario,Canada,51.2538,-85.3232,2020-02-05,3
Ontario,Canada,51.2538,-85.3232,2020-02-04,3
Ontario,Canada,51.2538,-85.3232,2020-02-03,3
Ontario,Canada,51.2538,-85.3232,2020-02-02,3
Ontario,Canada,51.2538,-85.3232,2020-02-01,3
Ontario,Canada,51.2538,-85.3232,2020-01-31,3
Ontario,Canada,51.2538,-85.3232,2020-01-30,1
Ontario,Canada,51.2538,-85.3232,2020-01-29,1
Ontario,Canada,51.2538,-85.3232,2020-01-28,1
Ontario,Canada,51.2538,-85.3232,2020-01-27,1
Ontario,Canada,51.2538,-85.3232,2020-01-26,1
Ontario,Canada,51.2538,-85.3232,2020-01-25,0
Ontario,Canada,51.2538,-85.3232,2020-01-24,0
Ontario,Canada,51.2538,-85.3232,2020-01-23,0
Ontario,Canada,51.2538,-85.3232,2020-01-22,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-03-18,1
Prince Edward Island,Canada,46.5107,-63.4168,2020-03-17,1
Prince Edward Island,Canada,46.5107,-63.4168,2020-03-16,1
Prince Edward Island,Canada,46.5107,-63.4168,2020-03-15,1
Prince Edward Island,Canada,46.5107,-63.4168,2020-03-14,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-03-13,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-03-12,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-03-11,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-03-10,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-03-09,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-03-08,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-03-07,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-03-06,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-03-05,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-03-04,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-03-03,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-03-02,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-03-01,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-29,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-28,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-27,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-26,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-25,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-24,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-23,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-22,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-21,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-20,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-19,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-18,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-17,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-16,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-15,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-14,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-13,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-12,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-11,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-10,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-09,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-08,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-07,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-06,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-05,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-04,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-03,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-02,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-01,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-01-31,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-01-30,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-01-29,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-01-28,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-01-27,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-01-26,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-01-25,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-01-24,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-01-23,0
Prince Edward Island,Canada,46.5107,-63.4168,2020-01-22,0
Quebec,Canada,52.9399,-73.5491,2020-03-18,94
Quebec,Canada,52.9399,-73.5491,2020-03-17,74
Quebec,Canada,52.9399,-73.5491,2020-03-16,50
Quebec,Canada,52.9399,-73.5491,2020-03-15,24
Quebec,Canada,52.9399,-73.5491,2020-03-14,17
Quebec,Canada,52.9399,-73.5491,2020-03-13,17
Quebec,Canada,52.9399,-73.5491,2020-03-12,9
Quebec,Canada,52.9399,-73.5491,2020-03-11,8
Quebec,Canada,52.9399,-73.5491,2020-03-10,4
Quebec,Canada,52.9399,-73.5491,2020-03-09,4
Quebec,Canada,52.9399,-73.5491,2020-03-08,4
Quebec,Canada,52.9399,-73.5491,2020-03-07,3
Quebec,Canada,52.9399,-73.5491,2020-03-06,2
Quebec,Canada,52.9399,-73.5491,2020-03-05,2
Quebec,Canada,52.9399,-73.5491,2020-03-04,1
Quebec,Canada,52.9399,-73.5491,2020-03-03,1
Quebec,Canada,52.9399,-73.5491,2020-03-02,1
Quebec,Canada,52.9399,-73.5491,2020-03-01,1
Quebec,Canada,52.9399,-73.5491,2020-02-29,1
Quebec,Canada,52.9399,-73.5491,2020-02-28,1
Quebec,Canada,52.9399,-73.5491,2020-02-27,0
Quebec,Canada,52.9399,-73.5491,2020-02-26,0
Quebec,Canada,52.9399,-73.5491,2020-02-25,0
Quebec,Canada,52.9399,-73.5491,2020-02-24,0
Quebec,Canada,52.9399,-73.5491,2020-02-23,0
Quebec,Canada,52.9399,-73.5491,2020-02-22,0
Quebec,Canada,52.9399,-73.5491,2020-02-21,0
Quebec,Canada,52.9399,-73.5491,2020-02-20,0
Quebec,Canada,52.9399,-73.5491,2020-02-19,0
Quebec,Canada,52.9399,-73.5491,2020-02-18,0
Quebec,Canada,52.9399,-73.5491,2020-02-17,0
Quebec,Canada,52.9399,-73.5491,2020-02-16,0
Quebec,Canada,52.9399,-73.5491,2020-02-15,0
Quebec,Canada,52.9399,-73.5491,2020-02-14,0
Quebec,Canada,52.9399,-73.5491,2020-02-13,0
Quebec,Canada,52.9399,-73.5491,2020-02-12,0
Quebec,Canada,52.9399,-73.5491,2020-02-11,0
Quebec,Canada,52.9399,-73.5491,2020-02-10,0
Quebec,Canada,52.9399,-73.5491,2020-02-09,0
Quebec,Canada,52.9399,-73.5491,2020-02-08,0
Quebec,Canada,52.9399,-73.5491,2020-02-07,0
Quebec,Canada,52.9399,-73.5491,2020-02-06,0
Quebec,Canada,52.9399,-73.5491,2020-02-05,0
Quebec,Canada,52.9399,-73.5491,2020-02-04,0
Quebec,Canada,52.9399,-73.5491,2020-02-03,0
Quebec,Canada,52.9399,-73.5491,2020-02-02,0
Quebec,Canada,52.9399,-73.5491,2020-02-01,0
Quebec,Canada,52.9399,-73.5491,2020-01-31,0
Quebec,Canada,52.9399,-73.5491,2020-01-30,0
Quebec,Canada,52.9399,-73.5491,2020-01-29,0
Quebec,Canada,52.9399,-73.5491,2020-01-28,0
Quebec,Canada,52.9399,-73.5491,2020-01-27,0
Quebec,Canada,52.9399,-73.5491,2020-01-26,0
Quebec,Canada,52.9399,-73.5491,2020-01-25,0
Quebec,Canada,52.9399,-73.5491,2020-01-24,0
Quebec,Canada,52.9399,-73.5491,2020-01-23,0
Quebec,Canada,52.9399,-73.5491,2020-01-22,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-18,8
Saskatchewan,Canada,52.9399,-106.4509,2020-03-17,7
Saskatchewan,Canada,52.9399,-106.4509,2020-03-16,7
Saskatchewan,Canada,52.9399,-106.4509,2020-03-15,2
Saskatchewan,Canada,52.9399,-106.4509,2020-03-14,2
Saskatchewan,Canada,52.9399,-106.4509,2020-03-13,2
Saskatchewan,Canada,52.9399,-106.4509,2020-03-12,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-11,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-10,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-09,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-08,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-07,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-06,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-05,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-04,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-03,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-02,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-01,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-29,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-28,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-27,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-26,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-25,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-24,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-23,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-22,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-21,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-20,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-19,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-18,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-17,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-16,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-15,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-14,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-13,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-12,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-11,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-10,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-09,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-08,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-07,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-06,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-05,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-04,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-03,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-02,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-01,0
Saskatchewan,Canada,52.9399,-106.4509,2020-01-31,0
Saskatchewan,Canada,52.9399,-106.4509,2020-01-30,0
Saskatchewan,Canada,52.9399,-106.4509,2020-01-29,0
Saskatchewan,Canada,52.9399,-106.4509,2020-01-28,0
Saskatchewan,Canada,52.9399,-106.4509,2020-01-27,0
Saskatchewan,Canada,52.9399,-106.4509,2020-01-26,0
Saskatchewan,Canada,52.9399,-106.4509,2020-01-25,0
Saskatchewan,Canada,52.9399,-106.4509,2020-01-24,0
Saskatchewan,Canada,52.9399,-106.4509,2020-01-23,0
Saskatchewan,Canada,52.9399,-106.4509,2020-01-22,0
,Central African Republic,6.6111,20.9394,2020-03-18,1
,Central African Republic,6.6111,20.9394,2020-03-17,1
,Central African Republic,6.6111,20.9394,2020-03-16,1
,Central African Republic,6.6111,20.9394,2020-03-15,1
,Central African Republic,6.6111,20.9394,2020-03-14,0
,Central African Republic,6.6111,20.9394,2020-03-13,0
,Central African Republic,6.6111,20.9394,2020-03-12,0
,Central African Republic,6.6111,20.9394,2020-03-11,0
,Central African Republic,6.6111,20.9394,2020-03-10,0
,Central African Republic,6.6111,20.9394,2020-03-09,0
,Central African Republic,6.6111,20.9394,2020-03-08,0
,Central African Republic,6.6111,20.9394,2020-03-07,0
,Central African Republic,6.6111,20.9394,2020-03-06,0
,Central African Republic,6.6111,20.9394,2020-03-05,0
,Central African Republic,6.6111,20.9394,2020-03-04,0
,Central African Republic,6.6111,20.9394,2020-03-03,0
,Central African Republic,6.6111,20.9394,2020-03-02,0
,Central African Republic,6.6111,20.9394,2020-03-01,0
,Central African Republic,6.6111,20.9394,2020-02-29,0
,Central African Republic,6.6111,20.9394,2020-02-28,0
,Central African Republic,6.6111,20.9394,2020-02-27,0
,Central African Republic,6.6111,20.9394,2020-02-26,0
,Central African Republic,6.6111,20.9394,2020-02-25,0
,Central African Republic,6.6111,20.9394,2020-02-24,0
,Central African Republic,6.6111,20.9394,2020-02-23,0
,Central African Republic,6.6111,20.9394,2020-02-22,0
,Central African Republic,6.6111,20.9394,2020-02-21,0
,Central African Republic,6.6111,20.9394,2020-02-20,0
,Central African Republic,6.6111,20.9394,2020-02-19,0
,Central African Republic,6.6111,20.9394,2020-02-18,0
,Central African Republic,6.6111,20.9394,2020-02-17,0
,Central African Republic,6.6111,20.9394,2020-02-16,0
,Central African Republic,6.6111,20.9394,2020-02-15,0
,Central African Republic,6.6111,20.9394,2020-02-14,0
,Central African Republic,6.6111,20.9394,2020-02-13,0
,Central African Republic,6.6111,20.9394,2020-02-12,0
,Central African Republic,6.6111,20.9394,2020-02-11,0
,Central African Republic,6.6111,20.9394,2020-02-10,0
,Central African Republic,6.6111,20.9394,2020-02-09,0
,Central African Republic,6.6111,20.9394,2020-02-08,0
,Central African Republic,6.6111,20.9394,2020-02-07,0
,Central African Republic,6.6111,20.9394,2020-02-06,0
,Central African Republic,6.6111,20.9394,2020-02-05,0
,Central African Republic,6.6111,20.9394,2020-02-04,0
,Central African Republic,6.6111,20.9394,2020-02-03,0
,Central African Republic,6.6111,20.9394,2020-02-02,0
,Central African Republic,6.6111,20.9394,2020-02-01,0
,Central African Republic,6.6111,20.9394,2020-01-31,0
,Central African Republic,6.6111,20.9394,2020-01-30,0
,Central African Republic,6.6111,20.9394,2020-01-29,0
,Central African Republic,6.6111,20.9394,2020-01-28,0
,Central African Republic,6.6111,20.9394,2020-01-27,0
,Central African Republic,6.6111,20.9394,2020-01-26,0
,Central African Republic,6.6111,20.9394,2020-01-25,0
,Central African Republic,6.6111,20.9394,2020-01-24,0
,Central African Republic,6.6111,20.9394,2020-01-23,0
,Central African Republic,6.6111,20.9394,2020-01-22,0
,Chile,-35.6751,-71.543,2020-03-18,238
,Chile,-35.6751,-71.543,2020-03-17,201
,Chile,-35.6751,-71.543,2020-03-16,155
,Chile,-35.6751,-71.543,2020-03-15,74
,Chile,-35.6751,-71.543,2020-03-14,61
,Chile,-35.6751,-71.543,2020-03-13,43
,Chile,-35.6751,-71.543,2020-03-12,23
,Chile,-35.6751,-71.543,2020-03-11,23
,Chile,-35.6751,-71.543,2020-03-10,13
,Chile,-35.6751,-71.543,2020-03-09,8
,Chile,-35.6751,-71.543,2020-03-08,8
,Chile,-35.6751,-71.543,2020-03-07,4
,Chile,-35.6751,-71.543,2020-03-06,4
,Chile,-35.6751,-71.543,2020-03-05,4
,Chile,-35.6751,-71.543,2020-03-04,1
,Chile,-35.6751,-71.543,2020-03-03,1
,Chile,-35.6751,-71.543,2020-03-02,0
,Chile,-35.6751,-71.543,2020-03-01,0
,Chile,-35.6751,-71.543,2020-02-29,0
,Chile,-35.6751,-71.543,2020-02-28,0
,Chile,-35.6751,-71.543,2020-02-27,0
,Chile,-35.6751,-71.543,2020-02-26,0
,Chile,-35.6751,-71.543,2020-02-25,0
,Chile,-35.6751,-71.543,2020-02-24,0
,Chile,-35.6751,-71.543,2020-02-23,0
,Chile,-35.6751,-71.543,2020-02-22,0
,Chile,-35.6751,-71.543,2020-02-21,0
,Chile,-35.6751,-71.543,2020-02-20,0
,Chile,-35.6751,-71.543,2020-02-19,0
,Chile,-35.6751,-71.543,2020-02-18,0
,Chile,-35.6751,-71.543,2020-02-17,0
,Chile,-35.6751,-71.543,2020-02-16,0
,Chile,-35.6751,-71.543,2020-02-15,0
,Chile,-35.6751,-71.543,2020-02-14,0
,Chile,-35.6751,-71.543,2020-02-13,0
,Chile,-35.6751,-71.543,2020-02-12,0
,Chile,-35.6751,-71.543,2020-02-11,0
,Chile,-35.6751,-71.543,2020-02-10,0
,Chile,-35.6751,-71.543,2020-02-09,0
,Chile,-35.6751,-71.543,2020-02-08,0
,Chile,-35.6751,-71.543,2020-02-07,0
,Chile,-35.6751,-71.543,2020-02-06,0
,Chile,-35.6751,-71.543,2020-02-05,0
,Chile,-35.6751,-71.543,2020-02-04,0
,Chile,-35.6751,-71.543,2020-02-03,0
,Chile,-35.6751,-71.543,2020-02-02,0
,Chile,-35.6751,-71.543,2020-02-01,0
,Chile,-35.6751,-71.543,2020-01-31,0
,Chile,-35.6751,-71.543,2020-01-30,0
,Chile,-35.6751,-71.543,2020-01-29,0
,Chile,-35.6751,-71.543,2020-01-28,0
,Chile,-35.6751,-71.543,2020-01-27,0
,Chile,-35.6751,-71.543,2020-01-26,0
,Chile,-35.6751,-71.543,2020-01-25,0
,Chile,-35.6751,-71.543,2020-01-24,0
,Chile,-35.6751,-71.543,2020-01-23,0
,Chile,-35.6751,-71.543,2020-01-22,0
